,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,AREA
11800,11801,06030,DISTRITO FEDERAL,CUAUHTÉMOC,TABACALERA,COLONIA,700029137.0
11801,11802,06100,DISTRITO FEDERAL,CUAUHTÉMOC,HIPODROMO,COLONIA,700029137.0
11802,11803,06140,DISTRITO FEDERAL,CUAUHTÉMOC,CONDESA,COLONIA,700029137.0
11803,11804,06170,DISTRITO FEDERAL,CUAUHTÉMOC,HIPODROMO DE LA CONDESA,COLONIA,700029137.0
11804,11805,06200,DISTRITO FEDERAL,CUAUHTÉMOC,MORELOS,CONJUNTO HABITACIONA,700029137.0
11805,11806,06220,DISTRITO FEDERAL,CUAUHTÉMOC,PERALVILLO,COLONIA,700029137.0
11806,11807,06240,DISTRITO FEDERAL,CUAUHTÉMOC,VALLE GOMEZ,COLONIA,700029137.0
11807,11808,06250,DISTRITO FEDERAL,CUAUHTÉMOC,EX HIPODROMO DE PERALVILLO,COLONIA,700029137.0
11808,11809,06270,DISTRITO FEDERAL,CUAUHTÉMOC,MAZA,COLONIA,700029137.0
11809,11810,06280,DISTRITO FEDERAL,CUAUHTÉMOC,FELIPE PESCADOR,COLONIA,700029137.0
11810,11811,06300,DISTRITO FEDERAL,CUAUHTÉMOC,GUERRERO,COLONIA,700029137.0
11811,11812,06350,DISTRITO FEDERAL,CUAUHTÉMOC,BUENAVISTA,COLONIA,700029137.0
11812,11813,06400,DISTRITO FEDERAL,CUAUHTÉMOC,SANTA MARIA LA RIBERA,COLONIA,700029137.0
11813,11814,06430,DISTRITO FEDERAL,CUAUHTÉMOC,SANTA MARIA INSURGENTES,COLONIA,700029137.0
11814,11815,06450,DISTRITO FEDERAL,CUAUHTÉMOC,ATLAMPA,COLONIA,700029137.0
11815,11816,06470,DISTRITO FEDERAL,CUAUHTÉMOC,SAN RAFAEL,COLONIA,700029137.0
11816,11817,06500,DISTRITO FEDERAL,CUAUHTÉMOC,CUAUHTEMOC,COLONIA,700029137.0
11817,11818,06600,DISTRITO FEDERAL,CUAUHTÉMOC,JUAREZ,COLONIA,700029137.0
11818,11819,06700,DISTRITO FEDERAL,CUAUHTÉMOC,ROMA NORTE,COLONIA,700029137.0
11819,11820,06720,DISTRITO FEDERAL,CUAUHTÉMOC,DOCTORES,COLONIA,700029137.0
11820,11821,06740,DISTRITO FEDERAL,CUAUHTÉMOC,CENTRO URBANO BENITO JUAREZ,UNIDAD HABITACIONAL,700029137.0
11821,11822,06760,DISTRITO FEDERAL,CUAUHTÉMOC,ROMA SUR,COLONIA,700029137.0
11822,11823,06780,DISTRITO FEDERAL,CUAUHTÉMOC,BUENOS AIRES,COLONIA,700029137.0
11823,11824,06800,DISTRITO FEDERAL,CUAUHTÉMOC,OBRERA,COLONIA,700029137.0
11824,11825,06820,DISTRITO FEDERAL,CUAUHTÉMOC,TRANSITO,COLONIA,700029137.0
11825,11826,06840,DISTRITO FEDERAL,CUAUHTÉMOC,ESPERANZA,COLONIA,700029137.0
11826,11827,06850,DISTRITO FEDERAL,CUAUHTÉMOC,ASTURIAS,COLONIA,700029137.0
11827,11828,06860,DISTRITO FEDERAL,CUAUHTÉMOC,VISTA ALEGRE,COLONIA,700029137.0
11828,11829,06870,DISTRITO FEDERAL,CUAUHTÉMOC,PAULINO NAVARRO,COLONIA,700029137.0
11829,11830,06880,DISTRITO FEDERAL,CUAUHTÉMOC,ALGARIN,COLONIA,700029137.0
11830,11831,06890,DISTRITO FEDERAL,CUAUHTÉMOC,AMPL ASTURIAS,COLONIA,700029137.0
11831,11832,06900,DISTRITO FEDERAL,CUAUHTÉMOC,UNIDAD HAB NONOALCO TLATELOLCO,COLONIA,700029137.0
11832,11833,06920,DISTRITO FEDERAL,CUAUHTÉMOC,SAN SIMON TOLNAHUAC,COLONIA,700029137.0
11833,11834,07000,DISTRITO FEDERAL,GUSTAVO A MADERO,ARAGON,COLONIA,700518396.0
11834,11835,07010,DISTRITO FEDERAL,GUSTAVO A MADERO,SANTA ISABEL TOLA,COLONIA,700518396.0
11835,11836,07010,DISTRITO FEDERAL,GUSTAVO A MADERO,TEPETATES,COLONIA,700518396.0
11836,11837,07010,DISTRITO FEDERAL,GUSTAVO A MADERO,PARQUE DEL TEPEYAC,COLONIA,700518396.0
11837,11838,07010,DISTRITO FEDERAL,GUSTAVO A MADERO,ROSAS DEL TEPEYAC,COLONIA,700518396.0
11838,11839,07020,DISTRITO FEDERAL,GUSTAVO A MADERO,TEPEYAC INSURGENTES,COLONIA,700518396.0
11839,11840,07040,DISTRITO FEDERAL,GUSTAVO A MADERO,ATZACOALCO,PUEBLO,700518396.0
11840,11841,07050,DISTRITO FEDERAL,GUSTAVO A MADERO,GUSTAVO A MADERO,COLONIA,700518396.0
11841,11842,07058,DISTRITO FEDERAL,GUSTAVO A MADERO,15 DE AGOSTO,COLONIA,700518396.0
11842,11843,07060,DISTRITO FEDERAL,GUSTAVO A MADERO,ESTANZUELA,COLONIA,700518396.0
11843,11844,07069,DISTRITO FEDERAL,GUSTAVO A MADERO,TRIUNFO DE LA REPUBLICA,COLONIA,700518396.0
11844,11845,07070,DISTRITO FEDERAL,GUSTAVO A MADERO,MARTIN CARRERA,COLONIA,700518396.0
11845,11846,07070,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN JOSE DE LA PRADERA,COLONIA,700518396.0
11846,11847,07070,DISTRITO FEDERAL,GUSTAVO A MADERO,LA CRUZ,COLONIA,700518396.0
11847,11848,07070,DISTRITO FEDERAL,GUSTAVO A MADERO,LA DINAMITA,COLONIA,700518396.0
11848,11849,07080,DISTRITO FEDERAL,GUSTAVO A MADERO,GABRIEL HERNANDEZ,COLONIA,700518396.0
11849,11850,07089,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL GABRIEL HERNANDEZ,COLONIA,700518396.0
11850,11851,07089,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL SANTA CRUZ,COLONIA,700518396.0
11851,11852,07090,DISTRITO FEDERAL,GUSTAVO A MADERO,ATZACOALCO CTM,COLONIA,700518396.0
11852,11853,07090,DISTRITO FEDERAL,GUSTAVO A MADERO,EL RISCO CTM,COLONIA,700518396.0
11853,11854,07100,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN MIGUEL CUAUTEPEC EL ALTO,COLONIA,700518396.0
11854,11855,07100,DISTRITO FEDERAL,GUSTAVO A MADERO,BO CUAUTEPEC EL ALTO,COLONIA,700518396.0
11855,11856,07100,DISTRITO FEDERAL,GUSTAVO A MADERO,CUATEPEC EL BAJO,COLONIA,700518396.0
11856,11857,07109,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN ANTONIO,COLONIA,700518396.0
11857,11858,07110,DISTRITO FEDERAL,GUSTAVO A MADERO,LOMAS DE CUAUTEPEC,COLONIA,700518396.0
11858,11859,07119,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL MALACATES,COLONIA,700518396.0
11859,11860,07119,DISTRITO FEDERAL,GUSTAVO A MADERO,MALACATES,COLONIA,700518396.0
11860,11861,07130,DISTRITO FEDERAL,GUSTAVO A MADERO,PRADOS DE CUAUTEPEC,COLONIA,700518396.0
11861,11862,07130,DISTRITO FEDERAL,GUSTAVO A MADERO,COMPOSITORES MEXICANOS,COLONIA,700518396.0
11862,11863,07130,DISTRITO FEDERAL,GUSTAVO A MADERO,EL TEPETATAL,COLONIA,700518396.0
11863,11864,07140,DISTRITO FEDERAL,GUSTAVO A MADERO,LA FORESTAL,COLONIA,700518396.0
11864,11865,07140,DISTRITO FEDERAL,GUSTAVO A MADERO,LA FORESTAL 2,COLONIA,700518396.0
11865,11866,07140,DISTRITO FEDERAL,GUSTAVO A MADERO,LA FORESTAL I,COLONIA,700518396.0
11866,11867,07140,DISTRITO FEDERAL,GUSTAVO A MADERO,VERONICA CASTRO,COLONIA,700518396.0
11867,11868,07140,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL ARBOLEDAS DE CUAUTEPEC EL ALTO,COLONIA,700518396.0
11868,11869,07140,DISTRITO FEDERAL,GUSTAVO A MADERO,ARBOLEDAS DE CUAUTEPEC EL ALTO,COLONIA,700518396.0
11869,11870,07149,DISTRITO FEDERAL,GUSTAVO A MADERO,PARQUE DEL METROPOLITANO,COLONIA,700518396.0
11870,11871,07150,DISTRITO FEDERAL,GUSTAVO A MADERO,JUVENTINO ROSAS,COLONIA,700518396.0
11871,11872,07150,DISTRITO FEDERAL,GUSTAVO A MADERO,LA CASILDA,COLONIA,700518396.0
11872,11873,07160,DISTRITO FEDERAL,GUSTAVO A MADERO,LOMA DE LA PALMA,COLONIA,700518396.0
11873,11874,07164,DISTRITO FEDERAL,GUSTAVO A MADERO,TLACAELEL,COLONIA,700518396.0
11874,11875,07164,DISTRITO FEDERAL,GUSTAVO A MADERO,TLACAELEL 1,COLONIA,700518396.0
11875,11876,07164,DISTRITO FEDERAL,GUSTAVO A MADERO,GRACIANO SANCHEZ,COLONIA,700518396.0
11876,11877,07164,DISTRITO FEDERAL,GUSTAVO A MADERO,LUIS DONALDO COLOSIO MURRIETA,COLONIA,700518396.0
11877,11878,07170,DISTRITO FEDERAL,GUSTAVO A MADERO,JAIME S EMILIANO G,COLONIA,700518396.0
11878,11879,07170,DISTRITO FEDERAL,GUSTAVO A MADERO,PALMATITLA,COLONIA,700518396.0
11879,11880,07180,DISTRITO FEDERAL,GUSTAVO A MADERO,COCOYOTES,COLONIA,700518396.0
11880,11881,07180,DISTRITO FEDERAL,GUSTAVO A MADERO,GRAL FELIPE BERRIOZABAL,COLONIA,700518396.0
11881,11882,07183,DISTRITO FEDERAL,GUSTAVO A MADERO,6 DE JUNIO,COLONIA,700518396.0
11882,11883,07187,DISTRITO FEDERAL,GUSTAVO A MADERO,VISTA HERMOSA,COLONIA,700518396.0
11883,11884,07188,DISTRITO FEDERAL,GUSTAVO A MADERO,TLALPEXCO,COLONIA,700518396.0
11884,11885,07189,DISTRITO FEDERAL,GUSTAVO A MADERO,AHUEHUETES,COLONIA,700518396.0
11885,11886,07190,DISTRITO FEDERAL,GUSTAVO A MADERO,VALLE DE MADERO,COLONIA,700518396.0
11886,11887,07199,DISTRITO FEDERAL,GUSTAVO A MADERO,CUAUTEPEC DEL CARMEN,COLONIA,700518396.0
11887,11888,07199,DISTRITO FEDERAL,GUSTAVO A MADERO,EL CARMEN,COLONIA,700518396.0
11888,11889,07200,DISTRITO FEDERAL,GUSTAVO A MADERO,CUAUTEPEC DE MADERO BARRIO BAJO,COLONIA,700518396.0
11889,11890,07200,DISTRITO FEDERAL,GUSTAVO A MADERO,5 DE MAYO,COLONIA,700518396.0
11890,11891,07200,DISTRITO FEDERAL,GUSTAVO A MADERO,CUAUTEPEC DE MADERO,COLONIA,700518396.0
11891,11892,07207,DISTRITO FEDERAL,GUSTAVO A MADERO,DEL BOSQUE,COLONIA,700518396.0
11892,11893,07207,DISTRITO FEDERAL,GUSTAVO A MADERO,VILLAS DE CUAUTEPEC,COLONIA,700518396.0
11893,11894,07209,DISTRITO FEDERAL,GUSTAVO A MADERO,GUADALUPE VICTORIA CUAUTEPEC,COLONIA,700518396.0
11894,11895,07210,DISTRITO FEDERAL,GUSTAVO A MADERO,CHALMA DE GUADALUPE,COLONIA,700518396.0
11895,11896,07220,DISTRITO FEDERAL,GUSTAVO A MADERO,CASTILLO EL CHICO,COLONIA,700518396.0
11896,11897,07220,DISTRITO FEDERAL,GUSTAVO A MADERO,CASTILLO GRANDE,COLONIA,700518396.0
11897,11898,07224,DISTRITO FEDERAL,GUSTAVO A MADERO,CASTILLO EL GRANDE,COLONIA,700518396.0
11898,11899,07230,DISTRITO FEDERAL,GUSTAVO A MADERO,ZONA ESCOLAR,COLONIA,700518396.0
11899,11900,07239,DISTRITO FEDERAL,GUSTAVO A MADERO,ZONA ESCOLAR ORIENTE,COLONIA,700518396.0
11900,11901,07240,DISTRITO FEDERAL,GUSTAVO A MADERO,EL ARBOLILLO 3,COLONIA,700518396.0
11901,11902,07240,DISTRITO FEDERAL,GUSTAVO A MADERO,TABLAS DE SANTA TERESA,COLONIA,700518396.0
11902,11903,07240,DISTRITO FEDERAL,GUSTAVO A MADERO,EL ARBOLILLO,COLONIA,700518396.0
11903,11904,07240,DISTRITO FEDERAL,GUSTAVO A MADERO,EL ARBOLILLO 2,COLONIA,700518396.0
11904,11905,07249,DISTRITO FEDERAL,GUSTAVO A MADERO,EL ARBOLILLO II CROC,UNIDAD HABITACIONAL,700518396.0
11905,11906,07249,DISTRITO FEDERAL,GUSTAVO A MADERO,LUIS E RODRIGUEZ OROZCO,UNIDAD HABITACIONAL,700518396.0
11906,11907,07250,DISTRITO FEDERAL,GUSTAVO A MADERO,BENITO JUAREZ,COLONIA,700518396.0
11907,11908,07259,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL BENITO JUAREZ,COLONIA,700518396.0
11908,11909,07268,DISTRITO FEDERAL,GUSTAVO A MADERO,SOLIDARIDAD NACIONAL,COLONIA,700518396.0
11909,11910,07269,DISTRITO FEDERAL,GUSTAVO A MADERO,MATIAS ROMERO ZONA NORTE,UNIDAD HABITACIONAL,700518396.0
11910,11911,07269,DISTRITO FEDERAL,GUSTAVO A MADERO,MATIAS ROMERO ZONA SUR,UNIDAD HABITACIONAL,700518396.0
11911,11912,07269,DISTRITO FEDERAL,GUSTAVO A MADERO,MEXICUIZAPAN,UNIDAD HABITACIONAL,700518396.0
11912,11913,07269,DISTRITO FEDERAL,GUSTAVO A MADERO,TONACA CUAUTITLAN,UNIDAD HABITACIONAL,700518396.0
11913,11914,07269,DISTRITO FEDERAL,GUSTAVO A MADERO,AIDEE SOLIS CARDENAS,UNIDAD HABITACIONAL,700518396.0
11914,11915,07269,DISTRITO FEDERAL,GUSTAVO A MADERO,EL ARBOLILLO CTM,UNIDAD HABITACIONAL,700518396.0
11915,11916,07270,DISTRITO FEDERAL,GUSTAVO A MADERO,ACUEDUCTO DE GUADALUPE,COLONIA,700518396.0
11916,11917,07279,DISTRITO FEDERAL,GUSTAVO A MADERO,MODULAR DE ACUEDUCTO,COLONIA,700518396.0
11917,11918,07279,DISTRITO FEDERAL,GUSTAVO A MADERO,ZONA RES ACUEDUCTO DE GUADALUPE,COLONIA,700518396.0
11918,11919,07280,DISTRITO FEDERAL,GUSTAVO A MADERO,MOSAIQUERA,UNIDAD HABITACIONAL,700518396.0
11919,11920,07280,DISTRITO FEDERAL,GUSTAVO A MADERO,SEDENA,UNIDAD HABITACIONAL,700518396.0
11920,11921,07280,DISTRITO FEDERAL,GUSTAVO A MADERO,BUGAMBILIAS DE TICOMAN,UNIDAD HABITACIONAL,700518396.0
11921,11922,07280,DISTRITO FEDERAL,GUSTAVO A MADERO,JORGE NEGRETE,UNIDAD HABITACIONAL,700518396.0
11922,11923,07290,DISTRITO FEDERAL,GUSTAVO A MADERO,LA PASTORA,COLONIA,700518396.0
11923,11924,07300,DISTRITO FEDERAL,GUSTAVO A MADERO,LINDAVISTA,COLONIA,700518396.0
11924,11925,07309,DISTRITO FEDERAL,GUSTAVO A MADERO,REVOLUCION IMSS,UNIDAD HABITACIONAL,700518396.0
11925,11926,07310,DISTRITO FEDERAL,GUSTAVO A MADERO,LA CANDELARIA TICOMAN,BARRIO,700518396.0
11926,11927,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,INFONAVIT,BARRIO,700518396.0
11927,11928,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,JARDINES DEL MEDITERRANEO II,BARRIO,700518396.0
11928,11929,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,LA ESCALERA,BARRIO,700518396.0
11929,11930,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,LA PURISIMA TICOMAN,BARRIO,700518396.0
11930,11931,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,RESIDENCIAL FLORENCIA,BARRIO,700518396.0
11931,11932,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,RESIDENCIAL NIZA,BARRIO,700518396.0
11932,11933,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN BERNANDINO TICOMAN I,BARRIO,700518396.0
11933,11934,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,SIERRAVISTA,BARRIO,700518396.0
11934,11935,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,TICOMAN I,BARRIO,700518396.0
11935,11936,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,TICOMAN II,BARRIO,700518396.0
11936,11937,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,ARROYO DE GUADALUPE,BARRIO,700518396.0
11937,11938,07320,DISTRITO FEDERAL,GUSTAVO A MADERO,FUTURAMA,BARRIO,700518396.0
11938,11939,07330,DISTRITO FEDERAL,GUSTAVO A MADERO,SANTA MARIA TICOMAN,COLONIA,700518396.0
11939,11940,07330,DISTRITO FEDERAL,GUSTAVO A MADERO,TICOMAN,COLONIA,700518396.0
11940,11941,07340,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN JOSE TICOMAN,BARRIO,700518396.0
11941,11942,07340,DISTRITO FEDERAL,GUSTAVO A MADERO,ZACATENCO,BARRIO,700518396.0
11942,11943,07340,DISTRITO FEDERAL,GUSTAVO A MADERO,ZACATENCO LINDAVISTA,BARRIO,700518396.0
11943,11944,07340,DISTRITO FEDERAL,GUSTAVO A MADERO,FOVISSSTE TICOMAN,BARRIO,700518396.0
11944,11945,07340,DISTRITO FEDERAL,GUSTAVO A MADERO,LA LAGUNA TICOMAN,BARRIO,700518396.0
11945,11946,07349,DISTRITO FEDERAL,GUSTAVO A MADERO,ACUEDUCTO,UNIDAD HABITACIONAL,700518396.0
11946,11947,07350,DISTRITO FEDERAL,GUSTAVO A MADERO,GUADALUPE TICOMAN,BARRIO,700518396.0
11947,11948,07350,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN JUAN TICOMAN,BARRIO,700518396.0
11948,11949,07359,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN RAFAEL TICOMAN,BARRIO,700518396.0
11949,11950,07360,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN PEDRO ZACATENCO,COLONIA,700518396.0
11950,11951,07360,DISTRITO FEDERAL,GUSTAVO A MADERO,UNID PROFES ZACATENCO LINDAVISTA,COLONIA,700518396.0
11951,11952,07360,DISTRITO FEDERAL,GUSTAVO A MADERO,JUAN DE DIOS BATIZ,COLONIA,700518396.0
11952,11953,07360,DISTRITO FEDERAL,GUSTAVO A MADERO,LOMAS DE SAN JUAN IXHUATEPEC (2A SECCION),COLONIA,700518396.0
11953,11954,07369,DISTRITO FEDERAL,GUSTAVO A MADERO,RES ZACATENCO,COLONIA,700518396.0
11954,11955,07370,DISTRITO FEDERAL,GUSTAVO A MADERO,CAPULTITLAN,COLONIA,700518396.0
11955,11956,07380,DISTRITO FEDERAL,GUSTAVO A MADERO,MAXIMINO AVILA CAMACHO,COLONIA,700518396.0
11956,11957,07380,DISTRITO FEDERAL,GUSTAVO A MADERO,TLACAMACA,COLONIA,700518396.0
11957,11958,07400,DISTRITO FEDERAL,GUSTAVO A MADERO,SALVADOR DIAZ MIRON,COLONIA,700518396.0
11958,11959,07410,DISTRITO FEDERAL,GUSTAVO A MADERO,JUAN GONZALEZ ROMERO,COLONIA,700518396.0
11959,11960,07410,DISTRITO FEDERAL,GUSTAVO A MADERO,VILLAHERMOSA,COLONIA,700518396.0
11960,11961,07420,DISTRITO FEDERAL,GUSTAVO A MADERO,UNIDAD HAB EL COYOL,COLONIA,700518396.0
11961,11962,07420,DISTRITO FEDERAL,GUSTAVO A MADERO,NUEVA ATZACOALCO,COLONIA,700518396.0
11962,11963,07420,DISTRITO FEDERAL,GUSTAVO A MADERO,PLAZA ORIENTE,COLONIA,700518396.0
11963,11964,07430,DISTRITO FEDERAL,GUSTAVO A MADERO,DEL OBRERO,COLONIA,700518396.0
11964,11965,07440,DISTRITO FEDERAL,GUSTAVO A MADERO,VASCO DE QUIROGA,COLONIA,700518396.0
11965,11966,07450,DISTRITO FEDERAL,GUSTAVO A MADERO,DM NACIONAL,COLONIA,700518396.0
11966,11967,07450,DISTRITO FEDERAL,GUSTAVO A MADERO,TORRES DE SAN JUAN,COLONIA,700518396.0
11967,11968,07455,DISTRITO FEDERAL,GUSTAVO A MADERO,FERROCARRILERA INSURGENTES,COLONIA,700518396.0
11968,11969,07456,DISTRITO FEDERAL,GUSTAVO A MADERO,LEGISLATURA 51,COLONIA,700518396.0
11969,11970,07457,DISTRITO FEDERAL,GUSTAVO A MADERO,JOSE MARIA MORELOS Y PAVON 2DA SECC,UNIDAD HABITACIONAL,700518396.0
11970,11971,07458,DISTRITO FEDERAL,GUSTAVO A MADERO,EDUARDO MOLINA I,UNIDAD HABITACIONAL,700518396.0
11971,11972,07458,DISTRITO FEDERAL,GUSTAVO A MADERO,EDUARDO MOLINA II,UNIDAD HABITACIONAL,700518396.0
11972,11973,07459,DISTRITO FEDERAL,GUSTAVO A MADERO,JOSE MARIA MORELOS Y PAVON 1RA SECC,UNIDAD HABITACIONAL,700518396.0
11973,11974,07460,DISTRITO FEDERAL,GUSTAVO A MADERO,GRANJAS MODERNAS,COLONIA,700518396.0
11974,11975,07469,DISTRITO FEDERAL,GUSTAVO A MADERO,CONSTITUCION DE LA REPUBLICA,COLONIA,700518396.0
11975,11976,07470,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL SAN JUAN DE ARAGON,COLONIA,700518396.0
11976,11977,07470,DISTRITO FEDERAL,GUSTAVO A MADERO,SANTA COLETA,COLONIA,700518396.0
11977,11978,07480,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN PEDRO EL CHICO,COLONIA,700518396.0
11978,11979,07500,DISTRITO FEDERAL,GUSTAVO A MADERO,LA PRADERA,COLONIA,700518396.0
11979,11980,07509,DISTRITO FEDERAL,GUSTAVO A MADERO,MALVINAS MEXICANAS,COLONIA,700518396.0
11980,11981,07509,DISTRITO FEDERAL,GUSTAVO A MADERO,LA PRADERA 1RA SECC,COLONIA,700518396.0
11981,11982,07509,DISTRITO FEDERAL,GUSTAVO A MADERO,LA PRADERA 2DA SECC,COLONIA,700518396.0
11982,11983,07510,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN FELIPE DE JESUS,COLONIA,700518396.0
11983,11984,07520,DISTRITO FEDERAL,GUSTAVO A MADERO,25 DE JULIO,COLONIA,700518396.0
11984,11985,07530,DISTRITO FEDERAL,GUSTAVO A MADERO,CAMPESTRE ARAGON,UNIDAD HABITACIONAL,700518396.0
11985,11986,07540,DISTRITO FEDERAL,GUSTAVO A MADERO,LA ESMERALDA,COLONIA,700518396.0
11986,11987,07540,DISTRITO FEDERAL,GUSTAVO A MADERO,LA ESMERALDA III,COLONIA,700518396.0
11987,11988,07540,DISTRITO FEDERAL,GUSTAVO A MADERO,LA HUITZNAHUA,COLONIA,700518396.0
11988,11989,07540,DISTRITO FEDERAL,GUSTAVO A MADERO,NUEVA ESMERALDA,COLONIA,700518396.0
11989,11990,07540,DISTRITO FEDERAL,GUSTAVO A MADERO,VILLA ESMERALDA,COLONIA,700518396.0
11990,11991,07540,DISTRITO FEDERAL,GUSTAVO A MADERO,ARCOS LA ESMERALDA,COLONIA,700518396.0
11991,11992,07540,DISTRITO FEDERAL,GUSTAVO A MADERO,CAMPAMENTO LA ESMERALDA,COLONIA,700518396.0
11992,11993,07548,DISTRITO FEDERAL,GUSTAVO A MADERO,EL MILAGRO,UNIDAD HABITACIONAL,700518396.0
11993,11994,07550,DISTRITO FEDERAL,GUSTAVO A MADERO,PROVIDENCIA,COLONIA,700518396.0
11994,11995,07560,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL PROVIDENCIA,COLONIA,700518396.0
11995,11996,07570,DISTRITO FEDERAL,GUSTAVO A MADERO,VILLA DE ARAGON,COLONIA,700518396.0
11996,11997,07580,DISTRITO FEDERAL,GUSTAVO A MADERO,CASAS ALEMAN,COLONIA,700518396.0
11997,11998,07600,DISTRITO FEDERAL,GUSTAVO A MADERO,PROGRESO NACIONAL,COLONIA,700518396.0
11998,11999,07620,DISTRITO FEDERAL,GUSTAVO A MADERO,SANTA ROSA,COLONIA,700518396.0
11999,12000,07630,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN JOSE DE LA ESCALERA,COLONIA,700518396.0
12000,12001,07640,DISTRITO FEDERAL,GUSTAVO A MADERO,SANTIAGO ATEPETLAC,COLONIA,700518396.0
12001,12002,07650,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL PROGRESO NACIONAL,COLONIA,700518396.0
12002,12003,07670,DISTRITO FEDERAL,GUSTAVO A MADERO,GUADALUPE PROLETARIA,COLONIA,700518396.0
12003,12004,07670,DISTRITO FEDERAL,GUSTAVO A MADERO,LOS REMEDIOS,COLONIA,700518396.0
12004,12005,07680,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL GUADALUPE PROLETARIA,COLONIA,700518396.0
12005,12006,07700,DISTRITO FEDERAL,GUSTAVO A MADERO,SECRETARIA DE COMUNICACIONES Y TRANSPORTES,COLONIA,700518396.0
12006,12007,07700,DISTRITO FEDERAL,GUSTAVO A MADERO,NUEVA INDUSTRIAL VALLEJO NORTE,COLONIA,700518396.0
12007,12008,07700,DISTRITO FEDERAL,GUSTAVO A MADERO,NVA INDUSTRIAL VALLEJO,COLONIA,700518396.0
12008,12009,07707,DISTRITO FEDERAL,GUSTAVO A MADERO,SIETE MARAVILLAS,COLONIA,700518396.0
12009,12010,07707,DISTRITO FEDERAL,GUSTAVO A MADERO,LA SALLE,COLONIA,700518396.0
12010,12011,07707,DISTRITO FEDERAL,GUSTAVO A MADERO,RESIDENCIAL ELITE,COLONIA,700518396.0
12011,12012,07708,DISTRITO FEDERAL,GUSTAVO A MADERO,MEDITERRANE II,COLONIA,700518396.0
12012,12013,07708,DISTRITO FEDERAL,GUSTAVO A MADERO,TORRES LINDAVISTA,COLONIA,700518396.0
12013,12014,07708,DISTRITO FEDERAL,GUSTAVO A MADERO,COSTAS DEL MEDITERRANEO,COLONIA,700518396.0
12014,12015,07708,DISTRITO FEDERAL,GUSTAVO A MADERO,MEDITERRANE I,COLONIA,700518396.0
12015,12016,07710,DISTRITO FEDERAL,GUSTAVO A MADERO,VALLEJO LA PATERA,UNIDAD HABITACIONAL,700518396.0
12016,12017,07710,DISTRITO FEDERAL,GUSTAVO A MADERO,CONDUMODULOS,UNIDAD HABITACIONAL,700518396.0
12017,12018,07710,DISTRITO FEDERAL,GUSTAVO A MADERO,HECTOMETRO VALLEJO,UNIDAD HABITACIONAL,700518396.0
12018,12019,07720,DISTRITO FEDERAL,GUSTAVO A MADERO,UNIDAD LINDAVISTA VALLEJO,COLONIA,700518396.0
12019,12020,07730,DISTRITO FEDERAL,GUSTAVO A MADERO,CHURUBUSCO TEPEYAC,COLONIA,700518396.0
12020,12021,07730,DISTRITO FEDERAL,GUSTAVO A MADERO,SAN BARTOLO ATEPEHUACAN,COLONIA,700518396.0
12021,12022,07738,DISTRITO FEDERAL,GUSTAVO A MADERO,U. PROF. ADOLFO LOPEZ MATEOS,GRAN USUARIO,700518396.0
12022,12023,07739,DISTRITO FEDERAL,GUSTAVO A MADERO,PLANETARIO LINDAVISTA,COLONIA,700518396.0
12023,12024,07740,DISTRITO FEDERAL,GUSTAVO A MADERO,VALLE DEL TEPEYAC,COLONIA,700518396.0
12024,12025,07750,DISTRITO FEDERAL,GUSTAVO A MADERO,NUEVA VALLEJO,COLONIA,700518396.0
12025,12026,07760,DISTRITO FEDERAL,GUSTAVO A MADERO,AMPL MAGDALENA DE LAS SALINAS,COLONIA,700518396.0
